,FSCL_YY,OFFC_NM,PGM_NM,Y_YY_DFN_MEDI_KCUR_AMT
684,2020,국토교통부,임대주택지원(출자),3702000
685,2020,국토교통부,분양주택등지원,9500000
686,2020,인사혁신처,주택·시설운영및고객지원,2650000
687,2020,인사혁신처,주택·시설운영및고객지원,12600000
688,2020,국토교통부,임대주택지원(출자),872752000
689,2020,국토교통부,주택시장안정및주거복지향상,0
690,2020,국토교통부,주택시장안정및주거복지향상,116411000
691,2020,국토교통부,임대주택지원(출자),44170000
692,2020,국토교통부,주택시장안정및주거복지향상,76000
693,2020,금융위원회,주택금융지원,0
694,2020,인사혁신처,주택·시설운영및고객지원,1776000
695,2020,국토교통부,임대주택지원(출자),114683000
696,2020,국토교통부,주택시장안정및주거복지향상,400
697,2020,국토교통부,주택시장안정및주거복지향상,6726000
698,2020,국토교통부,주택시장안정및주거복지향상,37000000
699,2020,인사혁신처,주택·시설운영및고객지원,65442000
700,2020,국토교통부,임대주택지원(융자),897212000
701,2020,국토교통부,임대주택지원(출자),114015000
702,2020,국토교통부,주택시장안정및주거복지향상,2084948
703,2020,인사혁신처,주택·시설운영및고객지원,0
704,2020,국토교통부,임대주택지원(융자),3873250000
705,2020,국토교통부,주택시장안정및주거복지향상,21350000
706,2020,국토교통부,임대주택지원(출자),0
707,2020,국토교통부,주택시장안정및주거복지향상,38000
708,2020,인사혁신처,주택·시설운영및고객지원,213000
709,2021,국토교통부,주택시장안정및주거복지향상,20490000
710,2021,인사혁신처,주택·시설운영및고객지원,590000
711,2021,인사혁신처,주택·시설운영및고객지원,11930000
712,2021,금융위원회,주택금융지원,50000000
713,2021,국토교통부,주택시장안정및주거복지향상,2658000
714,2021,국토교통부,주택시장안정및주거복지향상,400
715,2021,국토교통부,주택시장안정및주거복지향상,5338682
716,2021,국토교통부,주택시장안정및주거복지향상,0
717,2021,국토교통부,주택시장안정및주거복지향상,875800000
718,2021,국토교통부,주택시장안정및주거복지향상,11509000
719,2021,인사혁신처,주택·시설운영및고객지원,390983000
720,2021,국토교통부,임대주택지원(출자),174313000
721,2021,국토교통부,임대주택지원(출자),99141000
722,2021,국토교통부,주택시장안정및주거복지향상,0
723,2021,국토교통부,주택시장안정및주거복지향상,586000
724,2021,국토교통부,주택시장안정및주거복지향상,600000
725,2021,국토교통부,주택시장안정및주거복지향상,0
726,2021,국토교통부,임대주택지원(융자),827243000
727,2021,국토교통부,임대주택지원(출자),71907000
728,2021,국토교통부,주택시장안정및주거복지향상,12749000
729,2021,국토교통부,주택시장안정및주거복지향상,114746000
730,2021,국토교통부,주택시장안정및주거복지향상,0
731,2021,국토교통부,임대주택지원(융자),408362000
732,2021,인사혁신처,주택·시설운영및고객지원,11917000
733,2021,국토교통부,주택시장안정및주거복지향상,0
734,2021,인사혁신처,주택·시설운영및고객지원,20000000
735,2021,인사혁신처,주택·시설운영및고객지원,908000
736,2021,인사혁신처,주택·시설운영및고객지원,747000
737,2021,국토교통부,임대주택지원(출자),170862000
738,2021,국토교통부,분양주택등지원,478227000
739,2021,인사혁신처,주택·시설운영및고객지원,4973000
740,2021,국토교통부,주택시장안정및주거복지향상,8538000
741,2021,인사혁신처,주택·시설운영및고객지원,0
742,2021,국토교통부,주택시장안정및주거복지향상,0
743,2021,국토교통부,주택시장안정및주거복지향상,0
744,2021,국토교통부,주택시장안정및주거복지향상,19957000
745,2021,인사혁신처,주택·시설운영및고객지원,200000
746,2021,국토교통부,임대주택지원(융자),220000000
747,2021,인사혁신처,주택·시설운영및고객지원,2730000
748,2021,인사혁신처,주택·시설운영및고객지원,5232000
749,2021,국토교통부,임대주택지원(출자),308470000
750,2021,국토교통부,임대주택지원(출자),0
751,2021,국토교통부,주택시장안정및주거복지향상,0
752,2021,국토교통부,주택시장안정및주거복지향상,338758000
753,2021,국토교통부,주택시장안정및주거복지향상,9000
754,2021,인사혁신처,주택·시설운영및고객지원,1106233
755,2021,인사혁신처,주택·시설운영및고객지원,0
756,2021,국토교통부,주택시장안정및주거복지향상,1929000
757,2021,인사혁신처,주택·시설운영및고객지원,14641000
758,2021,인사혁신처,주택·시설운영및고객지원,100000
759,2021,국토교통부,분양주택등지원,3000000
760,2021,인사혁신처,주택·시설운영및고객지원,0
761,2021,국토교통부,임대주택지원(융자),92904000
762,2021,인사혁신처,주택·시설운영및고객지원,804000
763,2021,국토교통부,임대주택지원(출자),88438000
764,2021,국토교통부,주택시장안정및주거복지향상,0
765,2021,국토교통부,주택시장안정및주거복지향상,1100000
766,2021,국토교통부,주택시장안정및주거복지향상,1140800000
767,2021,국토교통부,주택시장안정및주거복지향상,131060
768,2021,인사혁신처,주택·시설운영및고객지원,0
769,2021,인사혁신처,주택·시설운영및고객지원,0
770,2021,국토교통부,임대주택지원(출자),1129911000
771,2021,국토교통부,주택시장안정및주거복지향상,0
772,2021,국토교통부,임대주택지원(융자),2113083000
773,2021,인사혁신처,주택·시설운영및고객지원,5349000
774,2021,인사혁신처,주택·시설운영및고객지원,493000
775,2021,국토교통부,임대주택지원(출자),453207000
776,2021,국토교통부,주택시장안정및주거복지향상,180000
777,2021,국토교통부,주택시장안정및주거복지향상,2000000
778,2021,국토교통부,임대주택지원(융자),1714750000
779,2021,국토교통부,임대주택지원(융자),4366250000
780,2021,인사혁신처,주택·시설운영및고객지원,64197000
781,2021,인사혁신처,주택·시설운영및고객지원,2621000
782,2021,국토교통부,주택시장안정및주거복지향상,29940
783,2021,국토교통부,임대주택지원(융자),3281000000
784,2021,인사혁신처,주택·시설운영및고객지원,49509000
785,2021,인사혁신처,주택·시설운영및고객지원,193000
786,2021,국토교통부,임대주택지원(출자),315922000
787,2021,국토교통부,주택시장안정및주거복지향상,2555000
788,2021,국토교통부,주택시장안정및주거복지향상,22205
789,2021,국토교통부,주택시장안정및주거복지향상,48309000
790,2021,인사혁신처,주택·시설운영및고객지원,2598000
791,2021,국토교통부,임대주택지원(출자),2189530000
792,2021,국토교통부,임대주택지원(출자),30818000
793,2021,국토교통부,주택시장안정및주거복지향상,32353000
794,2021,국토교통부,주택시장안정및주거복지향상,22000
795,2021,국토교통부,주택시장안정및주거복지향상,180000
796,2021,인사혁신처,주택·시설운영및고객지원,91000
797,2021,인사혁신처,주택·시설운영및고객지원,5433000
798,2021,인사혁신처,주택·시설운영및고객지원,7061000
799,2021,국토교통부,주택시장안정및주거복지향상,90000
800,2021,인사혁신처,주택·시설운영및고객지원,1721000
801,2021,국토교통부,임대주택지원(출자),48613000
802,2021,국토교통부,주택시장안정및주거복지향상,889000
803,2021,인사혁신처,주택·시설운영및고객지원,3267000
804,2021,국토교통부,임대주택지원(출자),306060000
805,2021,인사혁신처,주택·시설운영및고객지원,0
806,2021,국토교통부,주택시장안정및주거복지향상,115713
807,2021,국토교통부,주택시장안정및주거복지향상,0
808,2021,국토교통부,주택시장안정및주거복지향상,178787000
809,2021,국토교통부,분양주택등지원,9500000
810,2021,인사혁신처,주택·시설운영및고객지원,700000
811,2021,국토교통부,임대주택지원(출자),938370000
812,2021,인사혁신처,주택·시설운영및고객지원,1134767
